id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,reviews_per_month,neighbourhood
1142211715535325184,Yes,Riley Park,Other,Entire home/apt,4,1,1,123,5,5.07,Other
1142234993257571840,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,120,5,0.22,Downtown
1142337863399851520,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,207,5,0.78,Downtown
1142775994942238592,Yes,Dunbar Southlands,Entire home,Entire home/apt,10,3.5,5,349,4.97,3.23,Other
1142783780862941696,No,Fairview,Entire rental unit,Entire home/apt,5,1,2,165,4.67,0.17,Other
1142839296198614784,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,53,5,0.12,Other
1142872271831226240,No,Dunbar Southlands,Private room in home,Private room,1,1,1,49,5,0.18,Other
1142970804372241792,No,Downtown,Entire rental unit,Entire home/apt,7,2,2,200,4.73,2.55,Downtown
1144358671580176384,No,Hastings-Sunrise,Entire home,Entire home/apt,6,1,2,130,4.91,2,Other
1144437724587847040,Yes,Riley Park,Other,Entire home/apt,2,1,0,113,4.99,4.65,Other
1144952682247308032,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,55,NA,NA,Other
1145583562643857920,No,Downtown,Entire rental unit,Entire home/apt,3,1,2,172,5,0.06,Downtown
1145734278278295296,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,38,5,0.06,Other
1145773654595023616,No,West End,Entire rental unit,Entire home/apt,2,1,1,276,4.98,2.44,Other
1146356640107700480,Yes,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,72,4.87,2.41,Other
1146560375123855104,No,Arbutus Ridge,Entire home,Entire home/apt,4,2,2,475,4.73,0.64,Other
1146635601538145792,No,Downtown,Entire condo,Entire home/apt,4,1,1,175,5,0.28,Downtown
1146639734785985280,No,Kensington-Cedar Cottage,Other,Entire home/apt,4,1.5,2,103,4.63,4.61,Other
1147159475251265408,Yes,Shaughnessy,Entire home,Entire home/apt,11,6.5,6,900,4.9,2.45,Other
1147896952076450688,Yes,West Point Grey,Entire home,Entire home/apt,8,3,4,392,4.78,3.1,Other
1147907120262592000,Unknown,Mount Pleasant,Entire rental unit,Entire home/apt,4,1,1,143,4.86,7.5,Mount Pleasant
1147958036892766720,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,5,1,1,216,4.95,2.35,Downtown Eastside
1148117146889072128,No,West Point Grey,Other,Entire home/apt,4,1,2,361,4.84,1.76,Other
1148173114113985024,No,Marpole,Private room in home,Private room,1,2,1,63,NA,NA,Other
1148277274755258112,No,Downtown,Entire rental unit,Entire home/apt,2,1,0,107,NA,NA,Downtown
1148908090963331072,Yes,Marpole,Private room in home,Private room,1,1,1,39,5,0.22,Other
1148947235253265408,Yes,Hastings-Sunrise,Entire home,Entire home/apt,2,1,1,123,4.92,3.28,Other
1149599279613183232,Yes,Kitsilano,Other,Entire home/apt,4,1,2,207,4.82,3.48,Kitsilano
1150102475735628672,Yes,Downtown Eastside,Other,Entire home/apt,4,1,1,117,5,0.32,Downtown Eastside
1150921677945944192,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,51,5,0.07,Other
1151430201882713344,No,Marpole,Entire home,Entire home/apt,6,1.5,2,360,4.67,0.54,Other
1151461140340104192,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,77,5,0.23,Kitsilano
1151468235839609856,No,Marpole,Private room in home,Private room,4,1.5,1,158,5,0.12,Other
1151469826418401792,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,219,4.7,3.43,Downtown
1151518418560568320,Yes,Hastings-Sunrise,Entire home,Entire home/apt,3,1,1,90,4.96,5.76,Other
1.15157575284e+18,Yes,Hastings-Sunrise,Other,Entire home/apt,3,1,1,114,4.84,2.12,Other
1151651881648545408,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,44,5,0.16,Other
1152240411450806528,No,Hastings-Sunrise,Entire home,Entire home/apt,6,3,3,305,4.76,2.68,Other
1152258019481858432,No,Riley Park,Private room in home,Private room,2,1,1,81,4.95,2.34,Other
1152281986490014720,No,Fairview,Entire rental unit,Entire home/apt,2,1,0,77,4.25,0.23,Other
1152336872474450944,No,Fairview,Entire rental unit,Entire home/apt,2,1,0,81,5,0.18,Other
1152356557876985472,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,124,5,0.13,Downtown
1152406752138665472,No,Marpole,Other,Private room,1,1,3,55,4,0.07,Other
1152479370610605952,No,Riley Park,Entire home,Entire home/apt,2,1.5,1,319,5,0.42,Other
1152932686141643008,Yes,Hastings-Sunrise,Other,Entire home/apt,3,1.5,2,135,5,2.94,Other
1153168449742885376,No,Hastings-Sunrise,Private room in home,Private room,2,1,1,66,4.5,0.24,Other
1153187511993400320,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,175,4.8,2.04,Downtown
1153914917180089856,No,Downtown Eastside,Entire rental unit,Entire home/apt,6,2,2,611,5,0.29,Downtown Eastside
1153972201016351488,Yes,Hastings-Sunrise,Entire home,Entire home/apt,4,1,1,202,5,0.75,Other
1154569140701135872,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,158,4.88,4.42,Downtown
1154593222460546048,Yes,Renfrew-Collingwood,Other,Entire home/apt,6,2,2,141,4.93,5.57,Other
1154619682210359040,No,Kensington-Cedar Cottage,Private room in home,Private room,1,1,1,37,5,0.19,Other
1155198211677647872,No,Marpole,Entire home,Entire home/apt,4,1,1,216,4.73,1.32,Other
1155317115934247936,Yes,Victoria-Fraserview,Other,Entire home/apt,6,1.5,2,243,4.92,1.37,Other
1155905585137035776,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,66,NA,NA,Other
1155951255268431872,No,Hastings-Sunrise,Private room in home,Private room,2,1,1,66,5,0.32,Other
1156125014499198976,Yes,Downtown,Entire condo,Entire home/apt,6,2,3,512,4.93,1.61,Downtown
1156150824019123712,Yes,Downtown,Entire condo,Entire home/apt,6,2,2,414,4.93,3.91,Downtown
1156537179397079552,Yes,Sunset,Other,Entire home/apt,4,1,2,84,4.95,2.28,Other
1156575118187481344,Yes,Sunset,Other,Entire home/apt,6,2,2,143,4.77,3.18,Other
1156581369413255680,No,Hastings-Sunrise,Private room in home,Private room,2,1,1,71,4,0.13,Other
1156686144093382656,Yes,Dunbar Southlands,Entire home,Entire home/apt,6,2,3,204,4.96,4.05,Other
1157336751644571648,Yes,Downtown,Other,Entire home/apt,2,1,1,242,4.93,6.67,Downtown
1157410873576006656,Yes,Marpole,Other,Entire home/apt,3,1,1,103,4.86,2.82,Other
1157473325630698496,No,Kitsilano,Other,Private room,1,1,1,50,4.65,2.94,Kitsilano
1157474051290413312,No,Kitsilano,Other,Private room,2,2,1,83,4.62,3.53,Kitsilano
1157516693627912192,No,Kitsilano,Other,Private room,2,1,0,53,4.57,3.55,Kitsilano
1158008007845398528,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,1,1,110,4.72,2.53,Mount Pleasant
1158164470568182272,Yes,Downtown,Other,Entire home/apt,5,1,2,430,5,1.52,Downtown
1158801123755371776,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,144,4.49,2.71,Downtown Eastside
1158839950968470784,Yes,Kitsilano,Entire home,Entire home/apt,6,2.5,3,255,5,0.17,Kitsilano
1158884322312235776,Yes,Riley Park,Entire rental unit,Entire home/apt,2,1,0,84,5,0.12,Other
1159012521131872512,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,1,1,1,125,4.96,7.26,Other
1159415299864656640,Yes,Renfrew-Collingwood,Entire rental unit,Entire home/apt,2,1,0,111,5,2.56,Other
1159750376796830976,Yes,Kensington-Cedar Cottage,Private room in home,Private room,4,1,2,97,5,1.33,Other
1160087321571314176,No,Grandview-Woodland,Entire rental unit,Entire home/apt,2,1,0,79,5,0.13,Other
1160286494721088000,Yes,Shaughnessy,Private room in home,Private room,4,1,2,274,4.9,4.66,Other
1160313677062548480,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,112,4.72,3.83,Downtown
1160867121018072832,Yes,Riley Park,Other,Entire home/apt,4,1,2,219,5,2.39,Other
1160994184513351424,Yes,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,64,4.89,4.82,Other
1161021016177129472,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,152,4.92,1.46,Downtown
1161303076935952384,Yes,Marpole,Entire home,Entire home/apt,4,1,2,211,5,0.13,Other
1161554274338899456,No,Downtown,Entire rental unit,Entire home/apt,6,3.5,3,650,5,0.06,Downtown
1161831267539875328,No,Downtown,Entire condo,Entire home/apt,4,1,1,269,4.7,2.25,Downtown
1162464484051401216,Yes,Downtown,Other,Entire home/apt,3,1,1,278,4.95,2.96,Downtown
1163044939023529984,Yes,Downtown,Other,Entire home/apt,5,1.5,2,442,5,2.31,Downtown
1163075202853491712,Yes,Downtown,Other,Entire home/apt,5,1,2,402,5,0.44,Downtown
1163186681940932096,No,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,125,5,0.09,Mount Pleasant
1163260815146682624,No,West End,Entire rental unit,Entire home/apt,4,1,1,170,4.18,1.24,Other
1163773409309209856,Yes,Riley Park,Entire home,Entire home/apt,4,1,2,250,5,1.8,Other
1163989595247835392,No,Sunset,Entire home,Entire home/apt,8,2,4,348,4.74,1.75,Other
1164614596249201920,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,221,4.92,2.17,Downtown
1165397577470116096,Yes,Hastings-Sunrise,Other,Entire home/apt,4,1,2,128,4.98,2.75,Other
1165531353789188096,Yes,Kerrisdale,Other,Entire home/apt,4,1,2,151,4.96,3.3,Other
1165951956079106816,Unknown,Victoria-Fraserview,Entire home,Entire home/apt,6,1.5,2,32,4.72,4.69,Other
1166196241332228096,No,Hastings-Sunrise,Entire home,Entire home/apt,8,3,3,638,5,0.31,Other
1166716294192513024,Yes,Mount Pleasant,Entire condo,Entire home/apt,4,1,1,283,5,1.42,Mount Pleasant
1167658394866031104,Yes,Downtown,Entire rental unit,Entire home/apt,8,2,2,318,4.92,2.85,Downtown
1167757016554682368,Yes,Victoria-Fraserview,Other,Entire home/apt,3,1,1,124,4.9,2.89,Other
1168245100183046400,Yes,Oakridge,Other,Entire home/apt,6,2,2,315,4.81,1.49,Other
1168290959131504128,Unknown,Arbutus Ridge,Entire home,Entire home/apt,9,3.5,5,336,4.91,2.02,Other
1168306010234741504,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,151,4.69,1.12,Downtown
1168449186334658304,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,12,3,4,208,4.87,3.93,Other
1168833555283588608,No,Victoria-Fraserview,Entire home,Entire home/apt,4,1,2,99,4.4,0.57,Other
1168958686525571584,Yes,Marpole,Entire home,Entire home/apt,5,1,2,182,4.9,2.93,Other
1169060210381387520,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,2,1,1,135,5,1.98,Other
1169710097652531200,Yes,West End,Private room in home,Private room,1,1,1,72,NA,NA,Other
1169862190571918848,No,West Point Grey,Entire home,Entire home/apt,4,1,2,174,4.43,0.87,Other
1.169950570421e+18,Yes,Killarney,Entire home,Entire home/apt,6,3.5,3,219,4.94,6.18,Other
1169962308361463296,Yes,Sunset,Other,Entire home/apt,6,2,2,140,4.8,6.63,Other
1.170485305925e+18,No,Shaughnessy,Entire home,Entire home/apt,8,2,3,797,4,0.12,Other
1170690123991180544,No,Mount Pleasant,Other,Entire home/apt,2,1,1,126,4.85,2.77,Mount Pleasant
1171151007138235392,Yes,Downtown,Entire rental unit,Entire home/apt,3,1,1,225,4.9,3.45,Downtown
1171254879829206784,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,276,4.58,1.14,Downtown
1172553303105708032,Yes,Downtown,Entire condo,Entire home/apt,6,2,3,327,5,0.18,Downtown
1172682165183333888,No,Hastings-Sunrise,Private room in home,Private room,2,2.5,1,80,4.2,0.38,Other
1173066598641704192,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,200,5,0.07,Downtown
1173218546049577728,Yes,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,110,4.88,3.56,Other
1173358439267033344,Yes,Victoria-Fraserview,Other,Private room,2,1,0,98,4.79,1.91,Other
1173505339219229184,No,Dunbar Southlands,Other,Shared room,3,0.5,1,111,4.6,1.16,Other
1173865243688926464,Yes,Downtown,Other,Entire home/apt,5,2,2,462,4.92,1.42,Downtown
1173944169594964224,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,40,NA,NA,Other
1173953692124371968,Yes,Sunset,Other,Entire home/apt,4,1,1,179,4.83,0.66,Other
1173969898945669376,Yes,Mount Pleasant,Entire condo,Entire home/apt,6,2,2,412,5,0.94,Mount Pleasant
1174035473339204608,No,Downtown Eastside,Entire rental unit,Entire home/apt,7,3,3,690,5,0.3,Downtown Eastside
1174101774567960320,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,2,152,4.92,7.5,Downtown
1174161592966617600,No,Riley Park,Private room in home,Private room,2,1,0,78,3.4,0.29,Other
1174256736773254144,Yes,Grandview-Woodland,Other,Entire home/apt,3,1,1,172,4.97,4.52,Other
1174315149606951424,No,Marpole,Entire rental unit,Entire home/apt,4,1,2,140,NA,NA,Other
1175093774247227136,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,174,NA,NA,Downtown
1175689845973413888,No,Dunbar Southlands,Private room in home,Private room,2,1,1,99,4.38,0.96,Other
1176070609546951168,Yes,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,153,4.85,1.23,Other
1176187487056173824,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,49,4,0.19,Other
1176241852862795264,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,130,NA,NA,Downtown
1176350287821463296,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,6,2,3,225,5,1.48,Other
1176549827841955584,No,West Point Grey,Private room in home,Private room,1,1,1,40,5,0.2,Other
1176561881605202432,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,53,4,0.29,Other
1176596633127156224,No,West Point Grey,Private room in home,Private room,1,1,1,58,NA,NA,Other
1176858497830446080,Yes,Kitsilano,Other,Entire home/apt,6,1,2,315,4.93,2.63,Kitsilano
1176935385221741824,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,359,4.92,0.75,Downtown
1177009384364638208,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,49,4,0.25,Other
1177035792141721856,No,West End,Entire rental unit,Entire home/apt,4,3,2,506,NA,NA,Other
1177106743473526272,No,Downtown,Entire rental unit,Entire home/apt,8,3,4,530,4.9,1.95,Downtown
1177545148805764864,Yes,Mount Pleasant,Entire condo,Entire home/apt,4,1,1,164,4.98,2.63,Mount Pleasant
1177741764458214144,No,West Point Grey,Private room in home,Private room,1,1,1,52,5,0.07,Other
1177754798940011776,No,West Point Grey,Private room in home,Private room,1,1.5,1,52,NA,NA,Other
1177760324210779648,No,West Point Grey,Private room in home,Private room,1,1.5,1,58,NA,NA,Other
1177830693430991872,Yes,Kensington-Cedar Cottage,Entire rental unit,Entire home/apt,2,1,1,108,4.5,0.26,Other
1178278119324868608,No,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,159,4.69,0.95,Downtown Eastside
1179016770525912832,No,Dunbar Southlands,Other,Entire home/apt,3,1,2,100,5,0.27,Other
1179132015079130112,Yes,Victoria-Fraserview,Entire home,Entire home/apt,5,1.5,2,114,4.79,4.04,Other
1179329260201467136,Yes,Sunset,Private room in home,Private room,4,1,1,121,5,0.19,Other
1179427525707901696,Yes,Marpole,Entire home,Entire home/apt,5,1,2,145,4.87,6.04,Other
1180485503437406464,Yes,Marpole,Entire home,Entire home/apt,2,1,1,154,4.94,1.98,Other
1180570014193956352,No,Downtown,Other,Private room,2,1,1,277,4.86,2.6,Downtown
1180756914459383808,Yes,Marpole,Entire home,Entire home/apt,2,1,0,119,4.87,2.43,Other
1180803568562552576,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,191,4.8,4.89,Downtown Eastside
1181206324001747200,No,Riley Park,Entire home,Entire home/apt,6,2,3,254,5,0.13,Other
1181278239035146752,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,107,5,0.34,Downtown
1181365262167979776,No,Renfrew-Collingwood,Private room in home,Private room,1,1,1,41,4.79,0.83,Other
1181953481401085184,No,Hastings-Sunrise,Entire home,Entire home/apt,4,3,2,450,4.75,0.24,Other
1182026900721367040,Unknown,Downtown,Other,Private room,2,1,1,173,4.9,6.95,Downtown
1182029898189106432,Unknown,Downtown,Entire rental unit,Entire home/apt,8,2,2,209,4.75,0.72,Downtown
1182978636507056384,No,Marpole,Private room in home,Private room,2,1,1,103,3.82,0.66,Other
1182980087247536384,Yes,Shaughnessy,Entire rental unit,Entire home/apt,2,1,1,125,4.9,2.94,Other
1183420302048707328,No,Mount Pleasant,Entire home,Entire home/apt,12,4,5,313,4.89,4.21,Mount Pleasant
1183747266495289600,Yes,Killarney,Entire home,Entire home/apt,3,1,1,104,4.97,2.16,Other
1184208066168725504,No,Victoria-Fraserview,Entire home,Entire home/apt,6,1,3,149,4.78,0.65,Other
1185478498522598912,Yes,Shaughnessy,Entire home,Entire home/apt,4,1,1,145,5,2.95,Other
1185681424833298688,No,Downtown,Entire rental unit,Entire home/apt,3,1,2,173,4.77,2.3,Downtown
1185818707088293376,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,235,NA,NA,Downtown
1185923426090861568,No,Kitsilano,Entire rental unit,Entire home/apt,3,1,1,136,NA,NA,Kitsilano
1186369399980777472,Yes,Shaughnessy,Other,Entire home/apt,4,1,1,118,4.87,2.88,Other
1186376380260564736,No,West End,Entire rental unit,Entire home/apt,2,1,0,65,4,0.08,Other
1186379211608303104,No,Marpole,Other,Private room,2,1,2,54,NA,NA,Other
1187024219787315200,No,Kitsilano,Entire home,Entire home/apt,5,1,2,191,4.63,3.16,Kitsilano
1187059742183070464,No,Fairview,Entire rental unit,Entire home/apt,2,1,1,98,4.73,2.46,Other
1188659600724648704,No,Downtown,Entire rental unit,Entire home/apt,3,1,2,179,4.89,0.54,Downtown
1188672080103852032,No,Kensington-Cedar Cottage,Other,Entire home/apt,6,2,2,335,5,0.85,Other
1188958577578628608,No,Downtown,Entire rental unit,Entire home/apt,5,2,3,249,4.62,4.3,Downtown
1189252590921442304,No,Downtown,Entire rental unit,Entire home/apt,5,2,3,200,4.76,3.31,Downtown
1189398457962982912,No,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,58,4.62,5.35,Other
1189936302421060096,No,Downtown Eastside,Entire rental unit,Entire home/apt,5,1,2,194,4.87,1.88,Downtown Eastside
1189973921320229376,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,2,1,129,NA,NA,Mount Pleasant
1190006247207159296,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,5,1,2,217,4.94,0.99,Downtown Eastside
1190012331028108544,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,175,NA,NA,Kitsilano
1190607513027142144,No,Hastings-Sunrise,Other,Entire home/apt,4,2,2,100,NA,NA,Other
1190777234690727680,Yes,Riley Park,Other,Entire home/apt,3,1,1,124,4.89,3.61,Other
1190803886668095744,Yes,Riley Park,Other,Entire home/apt,5,1,2,250,5,1.56,Other
1191128222840619264,Yes,Killarney,Entire rental unit,Entire home/apt,2,1,1,130,4.95,1.32,Other
1191428699882454784,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,175,4.8,2.23,Downtown
1191715342533158912,No,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,152,4.94,4.34,Other
1192076034549102080,No,Marpole,Entire rental unit,Entire home/apt,4,1,2,165,NA,NA,Other
1192193028300421376,Yes,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,101,4.86,7.5,Other
1192832178606428928,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,405,5,1.66,Downtown
1192889100608876032,Yes,Marpole,Entire home,Entire home/apt,2,1,1,89,4.9,2.6,Other
1193437586619694080,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,135,5,0.18,Downtown
1193483185892495104,No,Hastings-Sunrise,Entire home,Entire home/apt,5,2,3,106,4.78,4.7,Other
1194198614069175296,No,Downtown,Entire rental unit,Entire home/apt,4,4,3,760,NA,NA,Downtown
1194206133518056704,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,330,NA,NA,Downtown
1194249174748280576,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,217,NA,NA,Downtown
1194251673626365952,No,West End,Entire rental unit,Entire home/apt,4,3,2,430,NA,NA,Other
1194843993355972608,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,115,5,0.07,Downtown
1195063317462595584,Yes,Mount Pleasant,Entire condo,Entire home/apt,5,2,2,258,5,0.26,Mount Pleasant
1195302889035479296,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,600,2.5,0.13,Downtown
1195368608567934720,Yes,Downtown,Entire rental unit,Entire home/apt,5,2,2,218,4.77,2,Downtown
1196487968733911552,No,Victoria-Fraserview,Entire home,Entire home/apt,4,1,1,74,4.67,3.34,Other
1196745338438812672,Yes,Oakridge,Entire home,Entire home/apt,8,4.5,4,278,4.8,1.6,Other
1197269688845575936,No,Marpole,Private room in home,Private room,3,1,3,122,NA,NA,Other
1197446697190809088,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,5,2.5,2,360,5,2.04,Other
1197907701038585344,No,Mount Pleasant,Entire rental unit,Entire home/apt,4,2,2,291,5,0.07,Mount Pleasant
1198031244408705024,No,Sunset,Private room in home,Private room,2,2,1,98,4.33,0.58,Other
1198640108512099584,No,Kerrisdale,Entire home,Entire home/apt,8,6.5,4,3500,NA,NA,Other
1199265583691535360,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,58,5,0.07,Other
1199329985706814720,Yes,Arbutus Ridge,Private room in home,Private room,2,1,1,71,4.9,4.58,Other
1199347087880402688,No,West Point Grey,Private room in home,Private room,3,1,1,48,NA,NA,Other
1199524605340585728,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,234,4.33,0.39,Downtown
1199937123207680256,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,252,NA,NA,Downtown
1200179761551084032,No,Shaughnessy,Private room in home,Private room,4,1,1,162,3.5,0.13,Other
1200184483879280128,Yes,Hastings-Sunrise,Entire home,Entire home/apt,2,1,1,78,4.94,4.78,Other
1200219934479262976,No,Sunset,Entire home,Entire home/apt,2,1,1,56,4.33,0.74,Other
1200295307618743040,Unknown,Downtown,Entire rental unit,Entire home/apt,4,2,2,208,4.75,0.3,Downtown
1200363600126813184,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,49,5,0.14,Other
1200575793602542336,No,Marpole,Private room in home,Private room,2,0.5,1,129,5,0.06,Other
1200592793835119360,No,Marpole,Private room in home,Private room,2,0.5,1,129,NA,NA,Other
1200600463102059776,No,Marpole,Private room in home,Private room,2,0.5,1,129,NA,NA,Other
1201044139493330944,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,140,4.91,3.7,Downtown
1201119777504447744,No,Shaughnessy,Private room in home,Private room,2,0.5,1,149,NA,NA,Other
1201136028830891520,No,Kerrisdale,Private room in home,Private room,2,0.5,1,129,NA,NA,Other
1201149344357445632,No,Shaughnessy,Private room in home,Private room,2,1,1,149,NA,NA,Other
1201288353784473088,No,Shaughnessy,Private room in home,Private room,2,1,1,149,NA,NA,Other
1201309564001922560,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,298,NA,NA,Downtown
1201436781789385984,No,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,88,4,0.14,Other
1201774683463671808,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,139,5,0.15,Downtown
1201792873066693632,Yes,Downtown,Entire condo,Entire home/apt,6,2,2,396,4.85,3.63,Downtown
1202278234540781056,Yes,Oakridge,Other,Entire home/apt,6,2,3,153,4.92,5.49,Other
1202424612498468352,No,West Point Grey,Other,Private room,2,1,1,64,NA,NA,Other
1202905729963281408,Yes,Arbutus Ridge,Entire home,Entire home/apt,4,1,2,222,4.93,1.79,Other
1203214013394905344,Yes,Riley Park,Other,Entire home/apt,2,1,0,115,4.97,2.64,Other
1203645824878652160,No,Downtown Eastside,Entire home,Entire home/apt,4,2,2,200,5,0.15,Downtown Eastside
1203678164398272256,No,Downtown Eastside,Entire home,Entire home/apt,4,2.5,1,312,4.89,0.58,Downtown Eastside
1203765712095788544,No,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,88,3.33,0.23,Other
1.203817683895e+18,Yes,Hastings-Sunrise,Entire home,Entire home/apt,4,1.5,2,126,4.93,5.06,Other
1204814932979104768,No,Marpole,Private room in home,Private room,4,2,2,108,4.58,3.91,Other
1204828906488595200,Yes,Hastings-Sunrise,Private room in home,Private room,7,1,3,188,4.82,0.71,Other
1205110135949630976,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,184,4.98,2.89,Downtown
1205230698451540224,Yes,Renfrew-Collingwood,Private room in home,Private room,2,1,0,73,4.87,4.42,Other
1205417931570038272,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,169,4.9,5.57,Downtown
1206187313747190528,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,112,5,0.34,Downtown
1206438574754926080,Yes,Fairview,Other,Private room,2,1,1,73,5,0.24,Other
1206609439462035456,Yes,Renfrew-Collingwood,Other,Entire home/apt,3,1,1,91,4.89,2.31,Other
1206657691071378688,No,Strathcona,Entire rental unit,Entire home/apt,4,1,0,90,4.8,0.34,Other
1.206709303573e+18,No,Victoria-Fraserview,Entire home,Entire home/apt,4,1,2,118,4.79,1.69,Other
1206715632290874624,No,Victoria-Fraserview,Entire home,Entire home/apt,2,1,1,96,4.8,0.35,Other
1206805872315953920,Yes,Hastings-Sunrise,Private room in home,Private room,4,1,1,64,4.9,2.6,Other
1206969167022238720,No,Grandview-Woodland,Entire rental unit,Entire home/apt,3,2,2,230,5,0.35,Other
1207042148827203328,Yes,West Point Grey,Entire home,Entire home/apt,8,3.5,3,278,4.84,2.33,Other
1207057066249863168,No,Marpole,Other,Entire home/apt,6,1.5,3,358,5,0.07,Other
1207406804589296128,No,Fairview,Entire rental unit,Entire home/apt,2,1,0,92,5,0.07,Other
1207576738679498496,No,Renfrew-Collingwood,Other,Entire home/apt,5,1.5,2,116,4.76,3.4,Other
1207576779163273728,No,Marpole,Private room in home,Private room,2,1,1,74,4.79,2.07,Other
1207609612918836736,No,Marpole,Private room in home,Private room,2,0,1,79,4.62,2.45,Other
1207617240920598528,No,Marpole,Private room in home,Private room,2,1,1,68,4.68,1.59,Other
1207741776604755712,Yes,Hastings-Sunrise,Entire home,Entire home/apt,11,2,4,329,5,1.59,Other
1208156439386896384,No,Victoria-Fraserview,Entire home,Entire home/apt,8,2.5,2,235,4.79,2.94,Other
1208391831610472448,No,Kerrisdale,Private room in home,Private room,8,2,3,276,NA,NA,Other
1209523937081358848,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,92,4,0.19,Downtown
1209798184622701824,No,West End,Entire rental unit,Entire home/apt,5,2,2,504,4.5,0.14,Other
1210526682798455808,Yes,Hastings-Sunrise,Private room in home,Private room,5,1,2,128,4.67,0.33,Other
1210601333361309184,Yes,Hastings-Sunrise,Entire home,Entire home/apt,10,3.5,5,521,4.96,5.36,Other
1211095530936458496,Yes,Shaughnessy,Private room in home,Private room,2,1,1,147,5,0.39,Other
1211124761652006656,Yes,Shaughnessy,Private room in home,Private room,2,1,1,125,5,0.97,Other
1211190991416486912,Yes,Shaughnessy,Private room in home,Private room,2,1,1,125,5,1.09,Other
1211241436352599808,Yes,Shaughnessy,Private room in home,Private room,3,1,1,169,4.89,1.21,Other
