id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,reviews_per_month,neighbourhood
1427133082584350700,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,126,4.91,2.36,Downtown
35494223,Yes,Grandview-Woodland,Entire home,Entire home/apt,5,1.5,2,380,5,0.68,Other
32898892,Yes,Riley Park,Private room in home,Private room,1,1,1,103,4.98,0.81,Other
958324334370272300,Yes,Downtown,Entire condo,Entire home/apt,4,1,2,205,4.94,0.66,Downtown
723924635782909700,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,2,1,1,80,NA,NA,Other
820187647523538800,No,Downtown,Entire rental unit,Entire home/apt,5,2.5,2,260,NA,NA,Downtown
1327106411998796300,Yes,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,90,4.95,3.98,Other
659416490668211200,Yes,West Point Grey,Other,Entire home/apt,2,1,1,252,4.98,1.06,Other
1042360070477905800,Yes,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,97,4.92,3.3,Other
1189252590921442300,No,Downtown,Entire rental unit,Entire home/apt,5,2,3,200,4.76,3.31,Downtown
50466377,No,Grandview-Woodland,Other,Entire home/apt,2,1,1,116,4.95,1.2,Other
913780341436109700,No,Sunset,Private room in home,Private room,4,2,2,214,4.9,3.83,Other
859577678298563800,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,3,1,2,100,4.88,1.74,Other
24396414,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,149,4.81,1.83,Downtown
1229071331812526e3,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,146,5,0.25,Downtown
1173953692124372e3,Yes,Sunset,Other,Entire home/apt,4,1,1,179,4.83,0.66,Other
962492701918383500,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,219,4.8,2.21,Downtown
656470340717898500,No,Killarney,Private room in home,Private room,2,1,0,183,5,0.17,Other
772477907256337e3,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,1,1,64,5,0.18,Mount Pleasant
30743342,No,Downtown,Other,Entire home/apt,2,1,1,117,NA,NA,Downtown
1397770316215903200,Yes,Downtown,Entire condo,Entire home/apt,4,1,2,176,4.71,5.26,Downtown
36299582,Yes,Kitsilano,Other,Entire home/apt,2,1,0,171,4.89,1.45,Kitsilano
48258110,Yes,Kensington-Cedar Cottage,Entire condo,Entire home/apt,2,1,1,150,4.92,3.95,Other
1373529760817226800,No,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,92,5,0.21,Downtown Eastside
32962975,No,Renfrew-Collingwood,Private room in home,Private room,7,1,3,225,4.7,1.32,Other
1372279698325355800,No,Victoria-Fraserview,Entire home,Entire home/apt,6,2,3,209,4.72,3.72,Other
1264721625389284e3,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,185,5,0.18,Downtown
895033697322015e3,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,131,5,0.68,Other
54342824,Yes,Downtown,Other,Entire home/apt,2,1,0,174,4.75,0.1,Downtown
757482855763053600,No,Mount Pleasant,Private room in home,Private room,2,1,1,62,NA,NA,Mount Pleasant
1343631046450235400,Yes,Killarney,Entire home,Entire home/apt,2,1,1,121,4.86,4.47,Other
11401593,Yes,Kitsilano,Other,Entire home/apt,4,1,2,350,5,1.77,Kitsilano
551074287832212160,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,4,1,2,115,4.85,2.87,Other
1122563414985244800,Yes,Dunbar Southlands,Private room in home,Private room,2,1,1,88,4.93,6.48,Other
18357164,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,94,4.96,2.98,Other
1364139772955696400,No,Mount Pleasant,Private room in home,Private room,2,1,1,55,NA,NA,Mount Pleasant
4817453,Yes,Riley Park,Entire home,Entire home/apt,2,1,1,167,4.94,0.47,Other
1273388300844072200,Yes,Kitsilano,Entire home,Entire home/apt,4,1,1,187,4.75,3.18,Kitsilano
1349437474139615e3,No,Downtown Eastside,Entire condo,Entire home/apt,4,1,1,121,5,4.5,Downtown Eastside
1136555318657034900,No,Dunbar Southlands,Entire home,Entire home/apt,6,2,3,200,NA,NA,Other
133927151647319e4,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,203,4.89,5.02,Downtown
1097319876571879400,Yes,Dunbar Southlands,Entire home,Entire home/apt,2,1,1,120,4.96,2.74,Other
15098201,Yes,Sunset,Other,Entire home/apt,4,1,1,94,4.82,2.1,Other
37063539,Yes,Kitsilano,Entire home,Entire home/apt,4,1,2,428,4.99,1.51,Kitsilano
798766731463057200,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,2,234,4.89,3.52,Downtown
969442232446481300,No,West End,Entire condo,Entire home/apt,5,2,3,195,4.56,0.63,Other
1108948932654928900,No,Kensington-Cedar Cottage,Other,Entire home/apt,6,2,2,162,4.75,4.17,Other
1233470210469276400,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,2,123,4.7,1.64,Downtown Eastside
1367780073812805400,No,Downtown,Entire rental unit,Entire home/apt,5,2,2,139,4.42,3.1,Downtown
18631459,Yes,Sunset,Entire home,Entire home/apt,2,1,1,128,4.97,2.3,Other
1526876135271061800,No,Kitsilano,Entire home,Entire home/apt,8,3,4,391,NA,NA,Kitsilano
871363809086161500,No,Downtown,Entire condo,Entire home/apt,2,1,1,183,4.89,4.26,Downtown
669624576599791900,No,Downtown,Entire condo,Entire home/apt,2,1,1,128,5,0.18,Downtown
359942,Yes,Downtown,Other,Private room,2,1,2,264,4.86,0.28,Downtown
21100013,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,125,4.95,0.2,Downtown
53519115,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,119,5,0.25,Downtown
1547430595117176600,No,Dunbar Southlands,Entire home,Entire home/apt,10,1.5,4,260,NA,NA,Other
35873478,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,90,4.6,0.1,Other
1464763646369263e3,No,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,134,5,1.05,Mount Pleasant
1526528653873167600,No,Victoria-Fraserview,Other,Private room,4,1,1,58,4.5,4.86,Other
2576878,Yes,Fairview,Other,Entire home/apt,2,1,1,90,4.89,0.07,Other
1273760,Yes,Downtown,Other,Private room,4,1,1,209,4.88,4.71,Downtown
755885807689049e3,No,Downtown,Entire condo,Entire home/apt,5,2,3,300,5,0.06,Downtown
16315060,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,148,4.81,5.18,Downtown
665953453480993300,Yes,Shaughnessy,Private room in home,Private room,4,1,2,116,4.58,0.3,Other
895384672208363500,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,65,4.87,6.14,Downtown Eastside
1548857682879481300,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,2,188,NA,NA,Downtown
713208799078533800,Yes,Downtown Eastside,Entire condo,Entire home/apt,2,1,1,150,4.89,0.61,Downtown Eastside
1330006224592654800,No,Mount Pleasant,Private room in home,Private room,2,1,1,42,3,0.2,Mount Pleasant
1177754798940011800,No,West Point Grey,Private room in home,Private room,1,1.5,1,52,NA,NA,Other
649554000111587600,No,Downtown,Entire condo,Entire home/apt,4,2,2,245,4.62,2.83,Downtown
41884019,Yes,Mount Pleasant,Entire home,Entire home/apt,10,1.5,4,475,4.81,1,Mount Pleasant
139874334292759e4,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,6,1,2,118,4.77,6.88,Other
1331940267162355e3,No,Kerrisdale,Private room in home,Private room,2,1.5,1,428,NA,NA,Other
1287994090601500400,No,Mount Pleasant,Private room in home,Private room,4,1,1,99,NA,NA,Mount Pleasant
40572056,No,Grandview-Woodland,Entire home,Entire home/apt,12,3,6,195,NA,NA,Other
575544573517713900,No,Downtown,Entire condo,Entire home/apt,3,1,1,89,4.2,0.12,Downtown
1013425846288679400,No,Mount Pleasant,Private room in home,Private room,2,1,1,70,3.67,0.12,Mount Pleasant
149233829915845e4,No,Kitsilano,Private room in home,Private room,1,1,1,41,NA,NA,Kitsilano
31800789,No,West End,Entire rental unit,Entire home/apt,2,1,1,99,4.78,0.28,Other
887644846907297400,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,176,4.87,2.27,Downtown
796503874307729800,No,West End,Entire rental unit,Entire home/apt,2,1,0,64,5,0.12,Other
26814319,Yes,Dunbar Southlands,Other,Entire home/apt,3,1,1,137,5,5.33,Other
1389319059643582700,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,2,2,350,4.93,5.49,Downtown Eastside
1453778525478875100,No,West End,Entire rental unit,Entire home/apt,2,1,1,145,4.36,2.92,Other
50039759,No,West End,Entire rental unit,Entire home/apt,6,2,3,140,5,0.05,Other
1468070883761603e3,No,Oakridge,Entire home,Entire home/apt,8,1,3,49,4.73,4.23,Other
639207363096142800,Unknown,West End,Entire condo,Entire home/apt,2,1,1,237,5,0.25,Other
782729996829141600,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,192,5,0.03,Downtown
26007923,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,90,4.63,0.18,Other
4054111,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,2,2,423,4.97,2.54,Mount Pleasant
21527208,Yes,Fairview,Entire condo,Entire home/apt,4,1.5,2,125,4.84,0.26,Other
674193493104024400,Yes,Oakridge,Other,Entire home/apt,2,1,1,107,4.93,2.25,Other
1260390373779729400,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,6,2.5,3,277,4.97,3.06,Other
1485455370359522600,Unknown,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,72,5,4,Downtown Eastside
1027484098933689100,Unknown,Downtown,Entire rental unit,Entire home/apt,4,3,2,400,4.27,0.59,Downtown
1406027107401112e3,Yes,Downtown,Other,Entire home/apt,2,1,0,183,5,1,Downtown
1427139244699538200,No,West End,Entire rental unit,Entire home/apt,3,1,1,208,NA,NA,Other
853720429931318800,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,8,2.5,3,320,4.94,2.92,Other
1163186681940932e3,No,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,125,5,0.09,Mount Pleasant
1463362303612454e3,Yes,Kitsilano,Entire home,Entire home/apt,2,1.5,1,188,5,4.21,Kitsilano
968207932749862800,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,189,NA,NA,Downtown
1305303039691025400,No,Grandview-Woodland,Entire rental unit,Entire home/apt,2,1,2,79,NA,NA,Other
53772718,No,Kitsilano,Private room in home,Private room,1,1,1,98,5,0.06,Kitsilano
1395221376166559700,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,709,5,1.65,Downtown Eastside
19071363,No,Downtown,Entire condo,Entire home/apt,4,2,2,450,4.84,1.38,Downtown
1550783184843270100,Yes,Dunbar Southlands,Other,Entire home/apt,4,1,2,88,NA,NA,Other
763015621951200900,No,West End,Entire rental unit,Entire home/apt,4,1,2,95,NA,NA,Other
1130105894987703200,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,4,1,1,135,4.98,12.75,Other
45659161,No,West End,Entire condo,Entire home/apt,4,1,1,118,NA,NA,Other
780704802382483700,Yes,Kitsilano,Entire rental unit,Entire home/apt,3,1,1,144,4.85,4.56,Kitsilano
1523591120128169e3,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,0,182,5,1,Downtown Eastside
147399950521456e4,No,Shaughnessy,Private room in home,Private room,2,1,1,102,5,0.64,Other
1306653439576769500,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,204,NA,NA,Downtown
798220331047928400,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,229,4.8,2.34,Downtown
1051691851509230700,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,338,4.98,5.82,Downtown
1447314129603178500,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,133,4.8,3.28,Downtown
1316638556838717700,Yes,Downtown,Entire rental unit,Entire home/apt,8,2,4,96,NA,NA,Downtown
15329853,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,4,1,2,205,4.87,1.94,Other
1413949903485592e3,Yes,Downtown,Entire rental unit,Entire home/apt,5,2,2,224,4.58,7.01,Downtown
932726883572575400,Yes,Hastings-Sunrise,Private room in home,Private room,2,1,1,72,5,0.59,Other
1048712748274815900,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,6,2.5,3,208,4.81,4.35,Other
27461194,No,Riley Park,Other,Private room,1,1,1,52,NA,NA,Other
1512473083066931200,No,Sunset,Entire home,Entire home/apt,10,2,3,174,5,1,Other
1382143645401869300,Yes,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,110,4.5,0.49,Mount Pleasant
1539561987545313800,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,3,170,NA,NA,Downtown
1389400966829120500,No,Hastings-Sunrise,Private room in home,Private room,6,1.5,3,139,4.67,4.83,Other
1356321731636152e3,No,Arbutus Ridge,Entire home,Entire home/apt,4,1,2,220,4.94,4.03,Other
39536993,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,5,2,3,345,4.94,1.16,Other
20747473,Yes,Grandview-Woodland,Private room in home,Private room,2,1,1,69,4.8,6.84,Other
1547054109611237e3,No,Downtown,Entire rental unit,Entire home/apt,3,1,2,42,NA,NA,Downtown
1.5039081856272481e+18,No,Kitsilano,Entire home,Entire home/apt,4,2.5,2,121,NA,NA,Kitsilano
19893714,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,95,4.95,1.81,Other
1161554274338899500,No,Downtown,Entire rental unit,Entire home/apt,6,3.5,3,650,5,0.06,Downtown
1270297862608646100,No,Dunbar Southlands,Private room in home,Private room,1,1,1,58,NA,NA,Other
894481579606468900,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,6,1,2,180,4.97,2.36,Other
1269071346135667e3,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,0,139,NA,NA,Downtown
1551502432300639e3,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,113,NA,NA,Downtown
1461819970779520300,No,Downtown,Entire rental unit,Entire home/apt,6,2,3,211,4.88,2.79,Downtown
1160867121018072800,Yes,Riley Park,Other,Entire home/apt,4,1,2,219,5,2.39,Other
1307481708187246600,Yes,Dunbar Southlands,Entire home,Entire home/apt,4,1,2,131,4.93,4.27,Other
1160313677062548500,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,112,4.72,3.83,Downtown
39259074,Yes,West End,Entire condo,Entire home/apt,4,1,1,119,4.77,6.26,Other
1446435717935634400,No,Marpole,Private room in home,Private room,2,1,1,126,4.93,3.26,Other
20856734,Yes,West Point Grey,Other,Entire home/apt,2,1,1,99,4.92,3.11,Other
1436430125258899e3,No,West End,Entire rental unit,Entire home/apt,4,2,2,178,NA,NA,Other
777106476710520600,Unknown,Downtown,Entire rental unit,Entire home/apt,6,2,2,270,4.95,4.23,Downtown
1456052159832054300,Yes,Kitsilano,Entire home,Entire home/apt,2,1,1,199,4.85,2.93,Kitsilano
1350833466678065400,Yes,Downtown,Entire rental unit,Entire home/apt,6,1,1,126,4.88,3.79,Downtown
1392832569752927500,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,176,4.68,3.69,Downtown
28722542,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,209,4.71,4.17,Downtown
1343214004489912800,No,West End,Other,Private room,2,1,1,117,1,0.15,Other
21412609,Yes,Shaughnessy,Entire rental unit,Entire home/apt,5,1,2,238,4.87,0.89,Other
16026015,Yes,Hastings-Sunrise,Other,Entire home/apt,6,1,2,120,4.83,4.39,Other
1515093660667512e3,No,West End,Entire condo,Entire home/apt,4,1,1,343,4.71,4.04,Other
1505243336728446e3,No,Kerrisdale,Private room in home,Private room,5,2,1,63,4.17,2.69,Other
625338161254065300,No,Hastings-Sunrise,Other,Entire home/apt,2,1,1,89,4.5,0.2,Other
1037015901782094700,Yes,Dunbar Southlands,Other,Private room,1,2,1,63,4.71,3.36,Other
1199524605340585700,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,234,4.33,0.39,Downtown
39563643,Yes,Marpole,Entire home,Entire home/apt,8,1,4,282,4.92,5.83,Other
930626345764240500,No,Oakridge,Other,Private room,2,1,1,180,4.67,0.21,Other
915368159269182800,Yes,Hastings-Sunrise,Other,Entire home/apt,4,1.5,2,173,4.73,1.76,Other
1016633331900414700,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,207,4.84,1.87,Downtown
23002913,No,Marpole,Entire home,Entire home/apt,6,1.5,3,139,4.55,2.33,Other
686256676656663200,Unknown,Kitsilano,Other,Entire home/apt,6,3.5,3,923,5,1.31,Kitsilano
21188818,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,90,4.36,0.14,Other
1492708284689901e3,No,Shaughnessy,Private room in home,Private room,2,1,1,65,5,0.65,Other
1218416131230253e3,No,Downtown,Entire rental unit,Entire home/apt,5,1,2,128,4.55,2.57,Downtown
665543056269749500,Yes,Downtown,Entire condo,Entire home/apt,4,2,2,222,4.92,3.06,Downtown
47568742,No,Mount Pleasant,Entire condo,Entire home/apt,4,1,1,261,4.67,0.88,Mount Pleasant
5347437,No,Downtown,Entire condo,Entire home/apt,3,1,2,126,4.41,4.12,Downtown
27849505,Yes,Riley Park,Private room in home,Private room,1,1,0,88,4.96,0.6,Other
22162819,Yes,Downtown,Entire condo,Entire home/apt,6,1,2,218,4.64,4.08,Downtown
31338715,No,West End,Entire condo,Entire home/apt,4,1,2,93,NA,NA,Other
927814314132024700,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,4,1,1,182,4.9,3.1,Other
1552386660325629200,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,113,NA,NA,Downtown
39919682,Yes,Downtown,Entire rental unit,Entire home/apt,5,2,2,275,5,0.03,Downtown
928478105199675600,No,Kitsilano,Other,Entire home/apt,3,1,0,108,4.48,3.99,Kitsilano
1339173406666434600,Yes,Kitsilano,Entire home,Entire home/apt,4,1,2,156,5,5.71,Kitsilano
791693837666699900,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,170,4.97,2.01,Downtown
782735905178082700,Yes,Downtown,Other,Entire home/apt,4,1,1,192,5,0.04,Downtown
882105563872166100,Yes,Grandview-Woodland,Entire home,Entire home/apt,2,1,1,99,4.78,4.21,Other
1404702250500141600,No,Downtown,Entire condo,Entire home/apt,5,1,2,131,4.58,3.5,Downtown
870705457408939900,Yes,Grandview-Woodland,Entire rental unit,Entire home/apt,3,1,1,350,4.93,0.51,Other
53513101,Yes,Fairview,Entire condo,Entire home/apt,2,1,1,220,5,0.09,Other
1518394554142761e3,No,Downtown Eastside,Entire rental unit,Entire home/apt,6,1,2,219,5,2.45,Downtown Eastside
964456896700890900,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,93,5,0.16,Kitsilano
1367609545937256400,No,Killarney,Entire home,Entire home/apt,4,1,2,95,4.77,4.89,Other
1303336905806280200,No,Renfrew-Collingwood,Other,Entire home/apt,4,1,2,173,4.38,1.54,Other
692619994156833200,No,Downtown,Entire condo,Entire home/apt,2,1,0,112,4.8,0.18,Downtown
1088739004179720300,Yes,Downtown,Entire rental unit,Entire home/apt,3,1,2,156,4.8,0.49,Downtown
1289362353093172e3,Yes,South Cambie,Private room in home,Private room,3,1,2,100,4.82,6.59,Other
1426359308229074400,Unknown,Renfrew-Collingwood,Entire home,Entire home/apt,6,2,3,194,4.82,3.13,Other
734175246663939700,No,Kitsilano,Entire home,Entire home/apt,7,2.5,4,903,4.93,0.49,Kitsilano
671803112132825200,Yes,Downtown,Other,Entire home/apt,4,1,1,211,4.87,4.92,Downtown
15260043,No,Downtown,Entire condo,Entire home/apt,2,1,1,126,4.81,0.33,Downtown
1484866406620761e3,No,Marpole,Entire home,Entire home/apt,7,2.5,3,235,NA,NA,Other
935508786050712800,No,West End,Entire rental unit,Entire home/apt,3,1,1,73,4.5,0.16,Other
47054062,No,Downtown,Entire rental unit,Entire home/apt,2,1,0,91,4.43,0.13,Downtown
1063932005564846700,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,7,1.5,3,115,5,0.12,Mount Pleasant
29184741,Yes,Kitsilano,Other,Entire home/apt,2,1,1,125,4.91,5.16,Kitsilano
1022848238119365100,No,Mount Pleasant,Private room in home,Private room,2,1,1,80,NA,NA,Mount Pleasant
1249370683892032500,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,45,5,0.2,Other
1084494311295118e3,No,Victoria-Fraserview,Other,Entire home/apt,6,1,2,211,4.84,1.52,Other
54343284,Yes,Downtown,Other,Entire home/apt,6,1,2,261,5,0.07,Downtown
1513548523937005800,Yes,Victoria-Fraserview,Entire home,Entire home/apt,5,1.5,2,120,5,3.33,Other
44133079,Yes,Marpole,Private room in home,Private room,2,1,1,88,4.91,3.13,Other
1061883106311819400,No,Mount Pleasant,Private room in home,Private room,1,1,1,52,NA,NA,Mount Pleasant
862505093581294e3,No,Sunset,Entire home,Entire home/apt,3,1,1,84,4.54,4.68,Other
18736292,Yes,Riley Park,Other,Entire home/apt,2,1,1,150,4.92,1.4,Other
794166937981250300,Yes,Downtown,Other,Private room,1,1,1,74,5,0.12,Downtown
1084525507360595e3,No,Mount Pleasant,Private room in home,Private room,4,1,2,115,NA,NA,Mount Pleasant
1405897921185896700,No,Downtown,Entire rental unit,Entire home/apt,6,2,3,223,4.71,4.59,Downtown
1051155628184989700,Yes,Downtown,Entire condo,Entire home/apt,4,1,2,271,4.98,4.62,Downtown
968322564457516800,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,148,4.56,2.02,Downtown
24265852,No,Dunbar Southlands,Private room in home,Private room,4,1,1,135,4.77,0.14,Other
1497148532404116500,No,Victoria-Fraserview,Entire home,Entire home/apt,10,2,4,174,5,1.25,Other
1330208046807424300,Yes,Killarney,Entire home,Entire home/apt,4,2,2,190,4.88,2.47,Other
985561680320077700,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,131,4.89,3.89,Downtown Eastside
47143888,No,Dunbar Southlands,Entire home,Entire home/apt,3,1.5,2,225,5,0.08,Other
934130752349441500,No,Fairview,Entire rental unit,Entire home/apt,4,2,2,125,5,0.26,Other
1426380221793772500,Yes,Victoria-Fraserview,Entire home,Entire home/apt,5,1,2,128,5,2.88,Other
938265665229668900,No,Downtown Eastside,Entire rental unit,Entire home/apt,3,1,1,175,4.52,1.08,Downtown Eastside
1506754513404351e3,No,Renfrew-Collingwood,Private room in home,Private room,2,1,1,52,NA,NA,Other
41146963,Yes,Kitsilano,Other,Entire home/apt,4,1,2,182,4.97,2.69,Kitsilano
573236213853060500,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,3,1,2,122,4.95,3.67,Other
15514194,No,Oakridge,Entire home,Entire home/apt,2,1,1,118,4.86,0.71,Other
1304513833771618800,Yes,Downtown,Entire rental unit,Entire home/apt,7,2,2,177,4.88,2.36,Downtown
1421388106501087200,Yes,Downtown,Entire rental unit,Entire home/apt,3,1,1,207,4.84,8.9,Downtown
1456256783157462e3,No,Dunbar Southlands,Private room in home,Private room,2,1,1,77,4,1.23,Other
1516899606708884200,No,Mount Pleasant,Private room in home,Private room,1,1,1,38,NA,NA,Mount Pleasant
827827687426585900,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,3,221,4.82,3.95,Downtown
22903375,Yes,Fairview,Entire condo,Entire home/apt,4,2,2,120,4.71,0.15,Other
953837293304150700,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,0,198,4.73,1.35,Downtown Eastside
44021555,Yes,Renfrew-Collingwood,Other,Entire home/apt,6,2,3,276,4.86,1.87,Other
1354612990132664600,Yes,Mount Pleasant,Entire home,Entire home/apt,4,1,1,135,5,0.56,Mount Pleasant
850126650575336700,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,105,4.81,2.65,Downtown
1543484036308682e3,No,Kensington-Cedar Cottage,Other,Entire home/apt,4,2,2,130,NA,NA,Other
1207576738679498500,No,Renfrew-Collingwood,Other,Entire home/apt,5,1.5,2,116,4.76,3.4,Other
43424375,Yes,Sunset,Entire home,Entire home/apt,1,1,0,110,4.9,0.95,Other
34903179,No,West End,Entire condo,Entire home/apt,6,2,3,400,4.93,2.91,Other
871705313847044600,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,5,1,2,92,4.85,5.81,Mount Pleasant
1126377204346046600,No,Sunset,Entire home,Entire home/apt,10,2,3,223,4.78,4.33,Other
1360381731156835600,No,Marpole,Private room in home,Private room,2,1,1,71,4,0.41,Other
695923964981125800,Yes,Killarney,Other,Entire home/apt,11,1,2,80,4.85,3.2,Other
22295849,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,126,4.8,2.15,Downtown
737248579538665600,Yes,Downtown,Entire condo,Entire home/apt,4,1,2,428,4.97,2.19,Downtown
933729929189033e3,Yes,South Cambie,Entire home,Entire home/apt,8,2,3,388,4.97,1.45,Other
1218329832659854800,No,Downtown Eastside,Entire condo,Entire home/apt,4,1,2,175,4.73,2.3,Downtown Eastside
39340389,Yes,Downtown Eastside,Other,Entire home/apt,2,1,1,110,4.96,0.71,Downtown Eastside
1270999169452321500,Yes,Arbutus Ridge,Other,Entire home/apt,3,1,1,155,5,1.4,Other
1000727096487034200,Unknown,Riley Park,Entire rental unit,Entire home/apt,2,1,1,108,5,0.09,Other
24360698,No,Marpole,Entire rental unit,Entire home/apt,2,1,1,190,NA,NA,Other
754817782255139100,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,156,4.9,4.5,Mount Pleasant
1395736767737864e3,No,Downtown,Entire condo,Entire home/apt,5,2,3,165,4.6,4.44,Downtown
32611986,No,Downtown Eastside,Entire condo,Entire home/apt,4,1,2,79,4.64,0.78,Downtown Eastside
604727681310140700,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,193,4.9,4.49,Downtown
1426326639208885500,No,West Point Grey,Private room in home,Private room,2,1,0,64,4.29,1.74,Other
1717967,Yes,Riley Park,Entire rental unit,Entire home/apt,4,1,2,252,4.92,2.82,Other
894937909341502300,No,Riley Park,Entire home,Entire home/apt,10,4,4,447,4.83,3.11,Other
1290115058884569900,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,3,1,1,95,4.94,5.52,Other
22059982,Yes,Hastings-Sunrise,Other,Entire home/apt,4,1,1,69,4.79,4.75,Other
1177035792141721900,No,West End,Entire rental unit,Entire home/apt,4,3,2,506,NA,NA,Other
1379140349197902300,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,301,4.88,5.83,Downtown
1352198358793518600,No,West Point Grey,Entire home,Entire home/apt,6,4.5,5,1000,NA,NA,Other
1482086331578247700,No,Downtown Eastside,Entire condo,Entire home/apt,4,1,2,129,5,3.33,Downtown Eastside
890037419970606200,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,206,4.8,0.26,Downtown
1354758831169127400,Yes,Grandview-Woodland,Private room in home,Private room,2,1,1,99,4.92,6.43,Other
1384867075004849200,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,0,103,5,3.68,Other
13350002,Yes,Riley Park,Entire home,Entire home/apt,6,1,2,247,4.8,1.35,Other
49444222,No,Mount Pleasant,Entire rental unit,Entire home/apt,3,1,1,160,4.89,3.27,Mount Pleasant
1471892857318932200,No,Kerrisdale,Private room in home,Private room,4,2,1,54,4.31,5.11,Other
1391535252868653e3,No,Dunbar Southlands,Entire home,Entire home/apt,6,3,4,440,3,0.4,Other
1323247065833753300,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,218,5,0.18,Mount Pleasant
10992078,No,Dunbar Southlands,Other,Entire home/apt,6,1,2,116,4.71,1.47,Other
1398705731003089400,No,Downtown,Other,Shared room,1,0,1,61,4.33,0.66,Downtown
